Vehicle.Trip.TripId,Vehicle.Trip.RouteId,Vehicle.Timestamp,Vehicle.Vehicle.Id,Vehicle.Position.Latitude,Vehicle.Position.Longitude,Vehicle.Position.Bearing,Vehicle.Position.Speed,Vehicle.occupancy_status
1091478,2439_259,1621404000,11954_173547914_2439_259_1,-33.790794,151.13008,132.0,0.0,1
1091301,2439_259,1621404002,11954_173547866_2439_259_1,-33.77573,151.12022,222.0,0.0,1
1092109,2439_259,1621404002,11954_173547912_2439_259_1,-33.795017,151.15117,202.0,11.6,1
1091479,2439_259,1621404001,11954_173547915_2439_259_1,-33.802357,151.21191,91.0,3.8,1
1092253,2439_259,1621403990,11954_173547911_2439_259_1,-33.779427,151.13351,311.0,1.1,1
1091573,2439_259,1621403985,11954_173547865_2439_259_1,-33.790554,151.12976,132.0,8.4,1
1091477,2439_259,1621403989,11954_173547913_2439_259_1,-33.797466,151.17995,249.0,0.0,1
1091478,2439_259,1621403985,11954_173547914_2439_259_1,-33.790554,151.12976,132.0,8.4,1
1092109,2439_259,1621403985,11954_173547912_2439_259_1,-33.79308,151.15231,231.0,17.0,1
1092253,2439_259,1621404270,11954_173547911_2439_259_1,-33.77934,151.12053,312.0,11.1,1
1091573,2439_259,1621404264,11954_173547865_2439_259_1,-33.79555,151.15009,86.0,6.2,1
1091303,2439_259,1621404262,11954_173547868_2439_259_1,-33.794174,151.1348,245.0,6.5,1
1091477,2439_259,1621404264,11954_173547913_2439_259_1,-33.79781,151.17879,249.0,0.0,1
1091478,2439_259,1621404264,11954_173547914_2439_259_1,-33.79555,151.15009,86.0,6.2,1
1091301,2439_259,1621404271,11954_173547866_2439_259_1,-33.778885,151.12526,38.0,4.0,1
1092109,2439_259,1621404262,11954_173547912_2439_259_1,-33.794174,151.1348,245.0,6.5,1
1091479,2439_259,1621404271,11954_173547915_2439_259_1,-33.798653,151.22675,143.0,0.0,1
1092253,2439_259,1621404277,11954_173547911_2439_259_1,-33.77883,151.11983,311.0,11.7,1
1091573,2439_259,1621404277,11954_173547865_2439_259_1,-33.79545,151.15077,65.0,5.6,1
1091303,2439_259,1621404277,11954_173547868_2439_259_1,-33.79423,151.13467,237.0,0.0,1
1091477,2439_259,1621404279,11954_173547913_2439_259_1,-33.79781,151.17879,249.0,0.0,1
1091478,2439_259,1621404277,11954_173547914_2439_259_1,-33.79545,151.15077,65.0,5.6,1
1091301,2439_259,1621404283,11954_173547866_2439_259_1,-33.778458,151.12567,39.0,8.3,1
1092109,2439_259,1621404277,11954_173547912_2439_259_1,-33.79423,151.13467,237.0,0.0,1
1091479,2439_259,1621404271,11954_173547915_2439_259_1,-33.798653,151.22675,143.0,0.0,1
1092253,2439_259,1621404229,11954_173547911_2439_259_1,-33.78099,151.12276,317.0,5.3,1
1091573,2439_259,1621404234,11954_173547865_2439_259_1,-33.796,151.14827,67.0,12.4,1
1091303,2439_259,1621404232,11954_173547868_2439_259_1,-33.79409,151.13634,281.0,0.0,1
1091477,2439_259,1621404234,11954_173547913_2439_259_1,-33.79781,151.17879,249.0,0.0,1
1091478,2439_259,1621404234,11954_173547914_2439_259_1,-33.796,151.14827,67.0,12.4,1
1091301,2439_259,1621404231,11954_173547866_2439_259_1,-33.78092,151.12302,109.0,4.9,1
1092109,2439_259,1621404232,11954_173547912_2439_259_1,-33.79409,151.13634,281.0,0.0,1
1091479,2439_259,1621404220,11954_173547915_2439_259_1,-33.79903,151.22327,82.0,14.9,1
1092253,2439_259,1621404251,11954_173547911_2439_259_1,-33.780163,151.12169,319.0,4.7,1
1091573,2439_259,1621404249,11954_173547865_2439_259_1,-33.79559,151.14963,82.0,3.4,1
1091303,2439_259,1621404232,11954_173547868_2439_259_1,-33.79409,151.13634,281.0,0.0,1
1091477,2439_259,1621404249,11954_173547913_2439_259_1,-33.79781,151.17879,249.0,0.0,1
1091478,2439_259,1621404249,11954_173547914_2439_259_1,-33.79559,151.14963,82.0,3.4,1
1091301,2439_259,1621404252,11954_173547866_2439_259_1,-33.78002,151.12411,42.0,10.1,1
1092109,2439_259,1621404232,11954_173547912_2439_259_1,-33.79409,151.13634,281.0,0.0,1
1091479,2439_259,1621404255,11954_173547915_2439_259_1,-33.798653,151.22675,143.0,0.0,1
1092253,2439_259,1621404221,11954_173547911_2439_259_1,-33.780968,151.12305,205.0,5.0,1
1091573,2439_259,1621404216,11954_173547865_2439_259_1,-33.796078,151.14601,106.0,13.7,1
1091303,2439_259,1621404216,11954_173547868_2439_259_1,-33.79409,151.13634,281.0,0.0,1
1091477,2439_259,1621404219,11954_173547913_2439_259_1,-33.79781,151.17879,249.0,0.0,1
1091478,2439_259,1621404216,11954_173547914_2439_259_1,-33.796078,151.14601,106.0,13.7,1
1091301,2439_259,1621404216,11954_173547866_2439_259_1,-33.780273,151.12224,131.0,9.2,1
1092109,2439_259,1621404216,11954_173547912_2439_259_1,-33.79409,151.13634,281.0,0.0,1
1091479,2439_259,1621404220,11954_173547915_2439_259_1,-33.79903,151.22327,82.0,14.9,1
1092253,2439_259,1621404189,11954_173547911_2439_259_1,-33.778954,151.12505,221.0,11.9,1
1091573,2439_259,1621404189,11954_173547865_2439_259_1,-33.795143,151.14195,105.0,15.2,1
1091303,2439_259,1621404186,11954_173547868_2439_259_1,-33.79409,151.13634,281.0,0.0,1
1091477,2439_259,1621404188,11954_173547913_2439_259_1,-33.79781,151.17879,249.0,0.0,1
1091478,2439_259,1621404189,11954_173547914_2439_259_1,-33.795143,151.14195,105.0,15.2,1
1091301,2439_259,1621404186,11954_173547866_2439_259_1,-33.778927,151.12032,132.0,8.7,1
1092109,2439_259,1621404186,11954_173547912_2439_259_1,-33.79409,151.13634,281.0,0.0,1
1091479,2439_259,1621404188,11954_173547915_2439_259_1,-33.799236,151.22142,81.0,9.6,1
1092253,2439_259,1621404199,11954_173547911_2439_259_1,-33.77973,151.12424,220.0,11.0,1
1091573,2439_259,1621404202,11954_173547865_2439_259_1,-33.795536,151.144,103.0,14.9,1
1091303,2439_259,1621404201,11954_173547868_2439_259_1,-33.79409,151.13634,281.0,0.0,1
1091477,2439_259,1621404203,11954_173547913_2439_259_1,-33.79781,151.17879,249.0,0.0,1
1091478,2439_259,1621404202,11954_173547914_2439_259_1,-33.795536,151.144,103.0,14.9,1
1091301,2439_259,1621404201,11954_173547866_2439_259_1,-33.779743,151.12144,131.0,7.5,1
1092109,2439_259,1621404201,11954_173547912_2439_259_1,-33.79409,151.13634,281.0,0.0,1
1091479,2439_259,1621404203,11954_173547915_2439_259_1,-33.79917,151.22174,80.0,0.0,1
1092253,2439_259,1621404158,11954_173547911_2439_259_1,-33.77776,151.12625,221.0,7.0,1
1091573,2439_259,1621404169,11954_173547865_2439_259_1,-33.79482,151.14055,103.0,0.8,1
1091303,2439_259,1621404171,11954_173547868_2439_259_1,-33.794197,151.13686,285.0,10.6,1
1091477,2439_259,1621404173,11954_173547913_2439_259_1,-33.79781,151.17879,249.0,0.0,1
1091478,2439_259,1621404169,11954_173547914_2439_259_1,-33.79482,151.14055,103.0,0.8,1
1091301,2439_259,1621404175,11954_173547866_2439_259_1,-33.778717,151.12003,130.0,0.0,1
1092109,2439_259,1621404171,11954_173547912_2439_259_1,-33.794197,151.13686,285.0,10.6,1
1091479,2439_259,1621404172,11954_173547915_2439_259_1,-33.799507,151.21895,77.0,10.4,1
1092253,2439_259,1621404288,11954_173547911_2439_259_1,-33.778027,151.11879,312.0,9.0,1
1091573,2439_259,1621404293,11954_173547865_2439_259_1,-33.794518,151.15158,35.0,8.8,1
1091303,2439_259,1621404292,11954_173547868_2439_259_1,-33.79423,151.13467,237.0,0.0,1
1091477,2439_259,1621404279,11954_173547913_2439_259_1,-33.79781,151.17879,249.0,0.0,1
1091478,2439_259,1621404293,11954_173547914_2439_259_1,-33.794518,151.15158,35.0,8.8,1
1091301,2439_259,1621404283,11954_173547866_2439_259_1,-33.778458,151.12567,39.0,8.3,1
1092109,2439_259,1621404292,11954_173547912_2439_259_1,-33.79423,151.13467,237.0,0.0,1
1091479,2439_259,1621404286,11954_173547915_2439_259_1,-33.798634,151.22673,143.0,0.3,1
1092253,2439_259,1621404333,11954_173547911_2439_259_1,-33.777714,151.11841,312.0,0.0,1
1091573,2439_259,1621404333,11954_173547865_2439_259_1,-33.79319,151.15234,30.0,8.2,1
1091303,2439_259,1621404338,11954_173547868_2439_259_1,-33.79423,151.13467,237.0,0.0,1
1091477,2439_259,1621404343,11954_173547913_2439_259_1,-33.797146,151.17805,347.0,1.9,1
1091478,2439_259,1621404333,11954_173547914_2439_259_1,-33.79319,151.15234,30.0,8.2,1
1091301,2439_259,1621404345,11954_173547866_2439_259_1,-33.77585,151.12877,128.0,0.0,1
1092109,2439_259,1621404338,11954_173547912_2439_259_1,-33.79423,151.13467,237.0,0.0,1
1091479,2439_259,1621404341,11954_173547915_2439_259_1,-33.799267,151.22182,263.0,13.6,1
1092253,2439_259,1621404318,11954_173547911_2439_259_1,-33.777714,151.11841,312.0,0.0,1
1091573,2439_259,1621404318,11954_173547865_2439_259_1,-33.79387,151.152,23.0,0.3,1
1091303,2439_259,1621404322,11954_173547868_2439_259_1,-33.79423,151.13467,237.0,0.0,1
1091477,2439_259,1621404311,11954_173547913_2439_259_1,-33.797413,151.17813,346.0,5.1,1
1091478,2439_259,1621404318,11954_173547914_2439_259_1,-33.79387,151.152,23.0,0.3,1
1091301,2439_259,1621404319,11954_173547866_2439_259_1,-33.77594,151.12828,43.0,6.8,1
1092109,2439_259,1621404322,11954_173547912_2439_259_1,-33.79423,151.13467,237.0,0.0,1
1091479,2439_259,1621404311,11954_173547915_2439_259_1,-33.798748,151.22621,261.0,7.3,1
1092253,2439_259,1621404303,11954_173547911_2439_259_1,-33.77771,151.11836,312.0,1.0,1
1091573,2439_259,1621404300,11954_173547865_2439_259_1,-33.79411,151.15187,26.0,6.1,1
1091303,2439_259,1621404307,11954_173547868_2439_259_1,-33.79423,151.13467,237.0,0.0,1
1091477,2439_259,1621404311,11954_173547913_2439_259_1,-33.797413,151.17813,346.0,5.1,1
1091478,2439_259,1621404300,11954_173547914_2439_259_1,-33.79411,151.15187,26.0,6.1,1
1091301,2439_259,1621404311,11954_173547866_2439_259_1,-33.776398,151.12782,40.0,9.9,1
1092109,2439_259,1621404307,11954_173547912_2439_259_1,-33.79423,151.13467,237.0,0.0,1
1091479,2439_259,1621404311,11954_173547915_2439_259_1,-33.798748,151.22621,261.0,7.3,1
1091573,2439_259,1621404431,11954_173547865_2439_259_1,-33.792778,151.15634,92.0,9.6,1
1091303,2439_259,1621404433,11954_173547868_2439_259_1,-33.792072,151.13113,313.0,0.0,1
1091477,2439_259,1621404423,11954_173547913_2439_259_1,-33.797016,151.16946,248.0,10.6,1
1091478,2439_259,1621404431,11954_173547914_2439_259_1,-33.792778,151.15634,92.0,9.6,1
1091301,2439_259,1621404427,11954_173547866_2439_259_1,-33.77878,151.13283,126.0,8.6,1
1092109,2439_259,1621404433,11954_173547912_2439_259_1,-33.792072,151.13113,313.0,0.0,1
1091479,2439_259,1621404402,11954_173547915_2439_259_1,-33.80236,151.21475,270.0,12.1,1
1091573,2439_259,1621404438,11954_173547865_2439_259_1,-33.792645,151.15718,77.0,11.3,1
1091303,2439_259,1621404433,11954_173547868_2439_259_1,-33.792072,151.13113,313.0,0.0,1
1091477,2439_259,1621404439,11954_173547913_2439_259_1,-33.79708,151.16911,266.0,0.0,1
1091478,2439_259,1621404438,11954_173547914_2439_259_1,-33.792645,151.15718,77.0,11.3,1
1091301,2439_259,1621404442,11954_173547866_2439_259_1,-33.77901,151.1332,130.0,0.0,1
1092109,2439_259,1621404433,11954_173547912_2439_259_1,-33.792072,151.13113,313.0,0.0,1
1091479,2439_259,1621404402,11954_173547915_2439_259_1,-33.80236,151.21475,270.0,12.1,1
1091573,2439_259,1621404453,11954_173547865_2439_259_1,-33.79246,151.15909,105.0,13.2,1
1091303,2439_259,1621404459,11954_173547868_2439_259_1,-33.79051,151.12914,314.0,13.0,1
1091477,2439_259,1621404462,11954_173547913_2439_259_1,-33.79688,151.16774,301.0,10.4,1
1091478,2439_259,1621404453,11954_173547914_2439_259_1,-33.79246,151.15909,105.0,13.2,1
1091301,2439_259,1621404457,11954_173547866_2439_259_1,-33.779083,151.13321,130.0,0.0,1
1092109,2439_259,1621404459,11954_173547912_2439_259_1,-33.79051,151.12914,314.0,13.0,1
1091479,2439_259,1621404462,11954_173547915_2439_259_1,-33.802387,151.21233,264.0,0.0,1
1091573,2439_259,1621404409,11954_173547865_2439_259_1,-33.79205,151.15504,70.0,6.3,1
1091303,2439_259,1621404403,11954_173547868_2439_259_1,-33.79217,151.13127,313.0,4.3,1
1091477,2439_259,1621404413,11954_173547913_2439_259_1,-33.79658,151.17075,246.0,13.4,1
1091478,2439_259,1621404409,11954_173547914_2439_259_1,-33.79205,151.15504,70.0,6.3,1
1091301,2439_259,1621404414,11954_173547866_2439_259_1,-33.77802,151.13179,130.0,11.0,1
1092109,2439_259,1621404403,11954_173547912_2439_259_1,-33.79217,151.13127,313.0,4.3,1
1091479,2439_259,1621404402,11954_173547915_2439_259_1,-33.80236,151.21475,270.0,12.1,1
1091573,2439_259,1621404651,11954_173547865_2439_259_1,-33.796062,151.17737,112.0,0.0,1
1091303,2439_259,1621404657,11954_173547868_2439_259_1,-33.78328,151.13016,41.0,8.9,1
1091477,2439_259,1621404657,11954_173547913_2439_259_1,-33.792328,151.15424,271.0,11.2,1
1091478,2439_259,1621404651,11954_173547914_2439_259_1,-33.796062,151.17737,112.0,0.0,1
1091301,2439_259,1621404652,11954_173547866_2439_259_1,-33.784714,151.129,219.0,5.3,1
1092109,2439_259,1621404657,11954_173547912_2439_259_1,-33.78328,151.13016,41.0,8.9,1
1091479,2439_259,1621404642,11954_173547915_2439_259_1,-33.800987,151.20221,281.0,11.4,1
1091573,2439_259,1621404681,11954_173547865_2439_259_1,-33.796062,151.17737,112.0,0.0,1
1091303,2439_259,1621404689,11954_173547868_2439_259_1,-33.780903,151.13264,41.0,13.0,1
1091477,2439_259,1621404687,11954_173547913_2439_259_1,-33.79432,151.15164,212.0,12.7,1
1091478,2439_259,1621404681,11954_173547914_2439_259_1,-33.796062,151.17737,112.0,0.0,1
1091301,2439_259,1621404694,11954_173547866_2439_259_1,-33.785755,151.12799,219.0,0.0,1
1092109,2439_259,1621404689,11954_173547912_2439_259_1,-33.780903,151.13264,41.0,13.0,1
1091479,2439_259,1621404642,11954_173547915_2439_259_1,-33.800987,151.20221,281.0,11.4,1
1091573,2439_259,1621404681,11954_173547865_2439_259_1,-33.796062,151.17737,112.0,0.0,1
1091303,2439_259,1621404674,11954_173547868_2439_259_1,-33.782387,151.13109,41.0,11.8,1
1091477,2439_259,1621404672,11954_173547913_2439_259_1,-33.792877,151.15266,236.0,11.3,1
1091478,2439_259,1621404681,11954_173547914_2439_259_1,-33.796062,151.17737,112.0,0.0,1
1091301,2439_259,1621404684,11954_173547866_2439_259_1,-33.785755,151.12799,219.0,0.0,1
1092109,2439_259,1621404674,11954_173547912_2439_259_1,-33.782387,151.13109,41.0,11.8,1
1091479,2439_259,1621404642,11954_173547915_2439_259_1,-33.800987,151.20221,281.0,11.4,1
1091573,2439_259,1621404651,11954_173547865_2439_259_1,-33.796062,151.17737,112.0,0.0,1
1091303,2439_259,1621404652,11954_173547868_2439_259_1,-33.783646,151.12978,42.0,9.6,1
1091477,2439_259,1621404642,11954_173547913_2439_259_1,-33.792503,151.15573,330.0,10.9,1
1091478,2439_259,1621404651,11954_173547914_2439_259_1,-33.796062,151.17737,112.0,0.0,1
1091301,2439_259,1621404652,11954_173547866_2439_259_1,-33.784714,151.129,219.0,5.3,1
1092109,2439_259,1621404652,11954_173547912_2439_259_1,-33.783646,151.12978,42.0,9.6,1
1091479,2439_259,1621404642,11954_173547915_2439_259_1,-33.800987,151.20221,281.0,11.4,1
1091303,2439_259,1621404781,11954_173547868_2439_259_1,-33.77618,151.12917,311.0,11.8,1
1091477,2439_259,1621404786,11954_173547913_2439_259_1,-33.795395,151.14258,285.0,16.2,1
1091478,2439_259,1621404793,11954_173547914_2439_259_1,-33.79648,151.18057,179.0,1.4,1
1091301,2439_259,1621404789,11954_173547866_2439_259_1,-33.788273,151.12686,136.0,8.7,1
1092109,2439_259,1621404781,11954_173547912_2439_259_1,-33.77618,151.12917,311.0,11.8,1
1091479,2439_259,1621404763,11954_173547915_2439_259_1,-33.800438,151.19905,280.0,0.0,1
1091303,2439_259,1621404781,11954_173547868_2439_259_1,-33.77618,151.12917,311.0,11.8,1
1091477,2439_259,1621404780,11954_173547913_2439_259_1,-33.795616,151.14359,283.0,15.8,1
1091478,2439_259,1621404778,11954_173547914_2439_259_1,-33.795975,151.18042,73.0,1.0,1
1091301,2439_259,1621404775,11954_173547866_2439_259_1,-33.787323,151.12631,217.0,8.4,1
1092109,2439_259,1621404781,11954_173547912_2439_259_1,-33.77618,151.12917,311.0,11.8,1
1091479,2439_259,1621404763,11954_173547915_2439_259_1,-33.800438,151.19905,280.0,0.0,1
1091303,2439_259,1621404821,11954_173547868_2439_259_1,-33.776463,151.12761,222.0,14.1,1
1091477,2439_259,1621404811,11954_173547913_2439_259_1,-33.79456,151.13867,285.0,11.8,1
1091478,2439_259,1621404816,11954_173547914_2439_259_1,-33.796482,151.18057,179.0,0.0,1
1091301,2439_259,1621404819,11954_173547866_2439_259_1,-33.788624,151.12727,137.0,3.2,1
1092109,2439_259,1621404821,11954_173547912_2439_259_1,-33.776463,151.12761,222.0,14.1,1
1091479,2439_259,1621404823,11954_173547915_2439_259_1,-33.79763,151.19775,340.0,14.0,1
1091303,2439_259,1621404813,11954_173547868_2439_259_1,-33.775887,151.12825,227.0,8.0,1
1091477,2439_259,1621404811,11954_173547913_2439_259_1,-33.79456,151.13867,285.0,11.8,1
1091478,2439_259,1621404809,11954_173547914_2439_259_1,-33.796482,151.18057,179.0,0.0,1
1091301,2439_259,1621404804,11954_173547866_2439_259_1,-33.78858,151.12723,136.0,0.0,1
1092109,2439_259,1621404813,11954_173547912_2439_259_1,-33.775887,151.12825,227.0,8.0,1
1091479,2439_259,1621404763,11954_173547915_2439_259_1,-33.800438,151.19905,280.0,0.0,1
1091303,2439_259,1621404902,11954_173547868_2439_259_1,-33.778202,151.12581,222.0,0.0,1
1091477,2439_259,1621404893,11954_173547913_2439_259_1,-33.793995,151.13559,270.0,0.0,1
1091478,2439_259,1621404904,11954_173547914_2439_259_1,-33.79752,151.18034,246.0,5.8,1
1091301,2439_259,1621404890,11954_173547866_2439_259_1,-33.7933,151.13313,133.0,12.0,1
1092109,2439_259,1621404902,11954_173547912_2439_259_1,-33.778202,151.12581,222.0,0.0,1
1091479,2439_259,1621404883,11954_173547915_2439_259_1,-33.793793,151.19604,340.0,0.0,1
1091303,2439_259,1621404892,11954_173547868_2439_259_1,-33.778202,151.12581,222.0,0.0,1
1091477,2439_259,1621404893,11954_173547913_2439_259_1,-33.793995,151.13559,270.0,0.0,1
1091478,2439_259,1621404846,11954_173547914_2439_259_1,-33.79683,151.18054,179.0,1.6,1
1091301,2439_259,1621404890,11954_173547866_2439_259_1,-33.7933,151.13313,133.0,12.0,1
1092109,2439_259,1621404892,11954_173547912_2439_259_1,-33.778202,151.12581,222.0,0.0,1
1091479,2439_259,1621404883,11954_173547915_2439_259_1,-33.793793,151.19604,340.0,0.0,1
1091303,2439_259,1621404923,11954_173547868_2439_259_1,-33.778202,151.12581,222.0,0.0,1
1091477,2439_259,1621404924,11954_173547913_2439_259_1,-33.793995,151.13559,270.0,0.0,1
1091478,2439_259,1621404925,11954_173547914_2439_259_1,-33.79763,151.18001,249.0,0.0,1
1091301,2439_259,1621404890,11954_173547866_2439_259_1,-33.7933,151.13313,133.0,12.0,1
1092109,2439_259,1621404923,11954_173547912_2439_259_1,-33.778202,151.12581,222.0,0.0,1
1091479,2439_259,1621404883,11954_173547915_2439_259_1,-33.793793,151.19604,340.0,0.0,1
1091303,2439_259,1621404933,11954_173547868_2439_259_1,-33.778202,151.12581,222.0,0.0,1
1091477,2439_259,1621404924,11954_173547913_2439_259_1,-33.793995,151.13559,270.0,0.0,1
1091478,2439_259,1621404931,11954_173547914_2439_259_1,-33.79763,151.18001,249.0,0.0,1
1091301,2439_259,1621404890,11954_173547866_2439_259_1,-33.7933,151.13313,133.0,12.0,1
1092109,2439_259,1621404933,11954_173547912_2439_259_1,-33.778202,151.12581,222.0,0.0,1
1091479,2439_259,1621404883,11954_173547915_2439_259_1,-33.793793,151.19604,340.0,0.0,1
1091573,2439_259,1621404620,11954_173547865_2439_259_1,-33.795982,151.17676,94.0,11.1,1
1091303,2439_259,1621404622,11954_173547868_2439_259_1,-33.784554,151.12877,39.0,9.4,1
1091477,2439_259,1621404630,11954_173547913_2439_259_1,-33.792843,151.15674,252.0,11.9,1
1091478,2439_259,1621404620,11954_173547914_2439_259_1,-33.795982,151.17676,94.0,11.1,1
1091301,2439_259,1621404621,11954_173547866_2439_259_1,-33.78404,151.12965,219.0,0.0,1
1092109,2439_259,1621404622,11954_173547912_2439_259_1,-33.784554,151.12877,39.0,9.4,1
1091479,2439_259,1621404582,11954_173547915_2439_259_1,-33.80248,151.20609,269.0,4.0,1
1091573,2439_259,1621404594,11954_173547865_2439_259_1,-33.79647,151.17346,88.0,13.0,1
1091303,2439_259,1621404602,11954_173547868_2439_259_1,-33.785213,151.1281,40.0,3.3,1
1091477,2439_259,1621404603,11954_173547913_2439_259_1,-33.792625,151.15787,259.0,0.0,1
1091478,2439_259,1621404594,11954_173547914_2439_259_1,-33.79647,151.17346,88.0,13.0,1
1091301,2439_259,1621404590,11954_173547866_2439_259_1,-33.783978,151.12971,219.0,2.7,1
1092109,2439_259,1621404602,11954_173547912_2439_259_1,-33.785213,151.1281,40.0,3.3,1
1091479,2439_259,1621404582,11954_173547915_2439_259_1,-33.80248,151.20609,269.0,4.0,1
1091573,2439_259,1621404614,11954_173547865_2439_259_1,-33.79593,151.17589,95.0,12.2,1
1091303,2439_259,1621404606,11954_173547868_2439_259_1,-33.78518,151.12813,40.0,0.8,1
1091477,2439_259,1621404603,11954_173547913_2439_259_1,-33.792625,151.15787,259.0,0.0,1
1091478,2439_259,1621404614,11954_173547914_2439_259_1,-33.79593,151.17589,95.0,12.2,1
1091301,2439_259,1621404606,11954_173547866_2439_259_1,-33.78404,151.12965,219.0,0.0,1
1092109,2439_259,1621404606,11954_173547912_2439_259_1,-33.78518,151.12813,40.0,0.8,1
1091479,2439_259,1621404582,11954_173547915_2439_259_1,-33.80248,151.20609,269.0,4.0,1
1091302,2439_259,1621404960,11954_173547867_2439_259_1,-33.776123,151.11978,217.0,4.3,1
1091303,2439_259,1621404960,11954_173547868_2439_259_1,-33.77899,151.12495,222.0,11.1,1
1091477,2439_259,1621404954,11954_173547913_2439_259_1,-33.79412,151.13391,311.0,10.0,1
1091478,2439_259,1621404961,11954_173547914_2439_259_1,-33.79763,151.18001,249.0,0.0,1
1091301,2439_259,1621404963,11954_173547866_2439_259_1,-33.794407,151.13799,106.0,12.7,1
1092109,2439_259,1621404960,11954_173547912_2439_259_1,-33.77899,151.12495,222.0,11.1,1
1091479,2439_259,1621404943,11954_173547915_2439_259_1,-33.792686,151.19467,250.0,7.3,1
1091302,2439_259,1621404991,11954_173547867_2439_259_1,-33.776463,151.11943,224.0,0.5,1
1091303,2439_259,1621404992,11954_173547868_2439_259_1,-33.78079,151.12312,216.0,1.6,1
1091477,2439_259,1621404991,11954_173547913_2439_259_1,-33.7929,151.13237,313.0,4.0,1
1091478,2439_259,1621404992,11954_173547914_2439_259_1,-33.797794,151.17937,250.0,0.0,1
1091301,2439_259,1621404985,11954_173547866_2439_259_1,-33.79486,151.1401,106.0,2.9,1
1092109,2439_259,1621404992,11954_173547912_2439_259_1,-33.78079,151.12312,216.0,1.6,1
1092111,2439_259,1621404991,11954_173547869_2439_259_1,-33.7929,151.13237,313.0,4.0,1
1091479,2439_259,1621404943,11954_173547915_2439_259_1,-33.792686,151.19467,250.0,7.3,1
1091302,2439_259,1621404980,11954_173547867_2439_259_1,-33.77645,151.11943,224.0,0.0,1
1091303,2439_259,1621404975,11954_173547868_2439_259_1,-33.78012,151.12375,221.0,11.7,1
1091477,2439_259,1621404970,11954_173547913_2439_259_1,-33.793343,151.13293,314.0,6.4,1
1091478,2439_259,1621404982,11954_173547914_2439_259_1,-33.797794,151.17937,250.0,0.0,1
1091301,2439_259,1621404979,11954_173547866_2439_259_1,-33.794807,151.1397,106.0,8.2,1
1092109,2439_259,1621404975,11954_173547912_2439_259_1,-33.78012,151.12375,221.0,11.7,1
1092111,2439_259,1621404970,11954_173547869_2439_259_1,-33.793343,151.13293,314.0,6.4,1
1091479,2439_259,1621404943,11954_173547915_2439_259_1,-33.792686,151.19467,250.0,7.3,1
1091303,2439_259,1621404948,11954_173547868_2439_259_1,-33.778225,151.12578,222.0,2.4,1
1091477,2439_259,1621404939,11954_173547913_2439_259_1,-33.794025,151.13515,260.0,8.6,1
1091478,2439_259,1621404951,11954_173547914_2439_259_1,-33.79763,151.18001,249.0,0.0,1
1091301,2439_259,1621404890,11954_173547866_2439_259_1,-33.7933,151.13313,133.0,12.0,1
1092109,2439_259,1621404948,11954_173547912_2439_259_1,-33.778225,151.12578,222.0,2.4,1
1091479,2439_259,1621404943,11954_173547915_2439_259_1,-33.792686,151.19467,250.0,7.3,1
1091573,2439_259,1621404573,11954_173547865_2439_259_1,-33.79658,151.17049,68.0,13.5,1
1091303,2439_259,1621404566,11954_173547868_2439_259_1,-33.78603,151.1272,41.0,11.7,1
1091477,2439_259,1621404572,11954_173547913_2439_259_1,-33.792713,151.15945,281.0,8.7,1
1091478,2439_259,1621404573,11954_173547914_2439_259_1,-33.79658,151.17049,68.0,13.5,1
1091301,2439_259,1621404570,11954_173547866_2439_259_1,-33.783703,151.12999,222.0,0.5,1
1092109,2439_259,1621404566,11954_173547912_2439_259_1,-33.78603,151.1272,41.0,11.7,1
1091479,2439_259,1621404522,11954_173547915_2439_259_1,-33.802425,151.20934,269.0,0.0,1
1091573,2439_259,1621404527,11954_173547865_2439_259_1,-33.79649,151.1674,159.0,10.9,1
1091303,2439_259,1621404529,11954_173547868_2439_259_1,-33.788,151.12576,316.0,0.0,1
1091477,2439_259,1621404533,11954_173547913_2439_259_1,-33.79273,151.16246,263.0,13.9,1
1091478,2439_259,1621404527,11954_173547914_2439_259_1,-33.79649,151.1674,159.0,10.9,1
1091301,2439_259,1621404526,11954_173547866_2439_259_1,-33.78189,151.13199,221.0,1.7,1
1092109,2439_259,1621404529,11954_173547912_2439_259_1,-33.788,151.12576,316.0,0.0,1
1091479,2439_259,1621404522,11954_173547915_2439_259_1,-33.802425,151.20934,269.0,0.0,1
1091573,2439_259,1621404578,11954_173547865_2439_259_1,-33.796345,151.17117,79.0,11.8,1
1091303,2439_259,1621404581,11954_173547868_2439_259_1,-33.785675,151.12758,41.0,0.0,1
1091477,2439_259,1621404572,11954_173547913_2439_259_1,-33.792713,151.15945,281.0,8.7,1
1091478,2439_259,1621404578,11954_173547914_2439_259_1,-33.796345,151.17117,79.0,11.8,1
1091301,2439_259,1621404585,11954_173547866_2439_259_1,-33.783886,151.1298,220.0,3.6,1
1092109,2439_259,1621404581,11954_173547912_2439_259_1,-33.785675,151.12758,41.0,0.0,1
1091479,2439_259,1621404582,11954_173547915_2439_259_1,-33.80248,151.20609,269.0,4.0,1
1091573,2439_259,1621404541,11954_173547865_2439_259_1,-33.79698,151.16872,88.0,10.5,1
1091303,2439_259,1621404544,11954_173547868_2439_259_1,-33.78799,151.12576,316.0,1.0,1
1091477,2439_259,1621404541,11954_173547913_2439_259_1,-33.79284,151.16151,263.0,8.7,1
